pl_name,hostname,galactic_latitude,galactic_longitude,distance,visual_mag
TOI-1468 c,TOI-1468,-43.50115,127.87377,24.7399,12.5
TOI-1470 b,TOI-1470,-1.62965,121.59773,51.9503,13.459
TOI-1470 c,TOI-1470,-1.62965,121.59773,51.9503,13.459
TOI-1472 b,TOI-1472,-14.22589,123.78731,121.84,11.302
TOI-1478 b,TOI-1478,13.83403,236.35232,152.892,10.723
TOI-150.01,TOI-150,-23.1643,285.34053,336.267,11.39
TOI-1516 b,TOI-1516,9.50311,111.85157,247.054,10.858
TOI-1518 b,TOI-1518,5.43873,115.00859,225.888,8.952
TOI-157 b,TOI-157,-32.93009,289.06331,355.683,12.725
TOI-1601 b,TOI-1601,-17.87153,142.89047,336.608,10.66
TOI-163 b,TOI-163,-32.81145,283.04795,411.719,11.467
TOI-1634 b,TOI-1634,-13.8523,157.38273,35.2736,13.217
TOI-1634 c,TOI-1634,-13.8523,157.38273,35.2736,13.217
TOI-1669 b,TOI-1669,21.70691,126.69567,111.276,10.218
TOI-1669 c,TOI-1669,21.70691,126.69567,111.276,10.218
TOI-1670 b,TOI-1670,32.9746,103.42009,168.067,9.889
TOI-1670 c,TOI-1670,32.9746,103.42009,168.067,9.889
TOI-1680 b,TOI-1680,20.91324,97.46768,37.2209,15.87
TOI-1683.01,TOI-1683,-15.04333,170.03093,51.1884,10.97
TOI-1685 b,TOI-1685,-3.1561,160.15868,37.6153,13.378
TOI-169 b,TOI-169,-41.88837,301.58794,407.84,12.355
TOI-1691 b,TOI-1691,27.6549,119.44578,111.445,10.134
TOI-1693 b,TOI-1693,5.80798,176.63155,30.7947,12.962
TOI-1694 b,TOI-1694,22.70153,148.58523,124.68,11.446
TOI-1694 c,TOI-1694,22.70153,148.58523,124.68,11.446
TOI-1695 b,TOI-1695,9.62112,125.71643,45.1309,12.989
TOI-1696 b,TOI-1696,-0.8123,154.38952,64.9172,16.82
TOI-1710 b,TOI-1710,24.28095,137.91618,81.2271,9.545
TOI-172 b,TOI-172,-40.30421,19.79526,342.831,11.299
TOI-1723 b,TOI-1723,30.18773,147.25901,100.727,9.664
TOI-1728 b,TOI-1728,31.87904,151.4597,60.798,12.39
TOI-1736 b,TOI-1736,8.7807,133.5115,88.9482,8.953
TOI-1736 c,TOI-1736,8.7807,133.5115,88.9482,8.953
TOI-1739 b,TOI-1739,31.57831,117.11872,70.9819,10.692
TOI-1742 b,TOI-1742,33.55103,103.2497,72.8871,8.863
TOI-1749 b,TOI-1749,24.33732,94.64478,99.5561,13.86
TOI-1749 c,TOI-1749,24.33732,94.64478,99.5561,13.86
TOI-1749 d,TOI-1749,24.33732,94.64478,99.5561,13.86
TOI-1751 b,TOI-1751,41.28461,95.64188,113.335,9.327
TOI-1753 b,TOI-1753,38.06535,91.04324,226.671,11.831
TOI-1758 b,TOI-1758,13.45539,118.39752,96.6215,10.794
TOI-1759 b,TOI-1759,7.03023,103.55005,40.0654,11.93
TOI-1775 b,TOI-1775,52.60053,182.56518,149.234,11.648
TOI-1776 b,TOI-1776,63.10138,174.69627,44.647,8.26
TOI-178 b,TOI-178,-84.10376,357.28914,62.699,11.955
TOI-178 c,TOI-178,-84.10376,357.28914,62.699,11.955
TOI-178 d,TOI-178,-84.10376,357.28914,62.699,11.955
TOI-178 e,TOI-178,-84.10376,357.28914,62.699,11.955
TOI-178 f,TOI-178,-84.10376,357.28914,62.699,11.955
TOI-178 g,TOI-178,-84.10376,357.28914,62.699,11.955
TOI-1789 b,TOI-1789,45.58561,201.71923,229.067,9.721
TOI-1794 b,TOI-1794,66.60482,105.36578,155.791,10.32
TOI-1798.01,TOI-1798,65.85622,91.1691,113.181,11.361
TOI-1798.02,TOI-1798,65.85622,91.1691,113.181,11.361
TOI-1799 b,TOI-1799,66.90425,188.54783,62.1274,8.98
TOI-1801 b,TOI-1801,73.83285,223.81459,30.6796,11.58
TOI-1806.01,TOI-1806,66.38538,198.4566,55.5211,15.193
TOI-1807 b,TOI-1807,76.26869,94.23935,42.5775,10
TOI-181 b,TOI-181,-70.81433,5.3051,96.2338,11.191
TOI-1811 b,TOI-1811,86.49645,210.62473,128.23,11.966
TOI-1820 b,TOI-1820,85.39194,207.71971,248.504,10.899
TOI-1823 b,TOI-1823,53.31005,120.44543,71.6456,10.728
TOI-1824 b,TOI-1824,55.23018,118.88933,59.4314,9.721
TOI-1836 b,TOI-1836,42.94793,83.80503,191.649,9.765
TOI-1836 c,TOI-1836,42.94793,83.80503,191.649,9.765
TOI-1842 b,TOI-1842,69.96078,330.0607,223.465,9.815
TOI-1853 b,TOI-1853,70.04109,6.26325,165.105,12.178
TOI-1855 b,TOI-1855,75.09922,356.21167,176.833,11.197
TOI-1859 b,TOI-1859,26.33483,99.98989,224.385,10.33
TOI-1860 b,TOI-1860,47.25803,102.02812,45.864,8.4
TOI-1898 b,TOI-1898,46.45801,206.47299,79.6682,7.87
TOI-1899 b,TOI-1899,5.73806,75.50727,128.438,14.88
TOI-1937 A b,TOI-1937 A,-13.54873,265.30823,415.135,13.18
TOI-198 b,TOI-198,-80.57935,30.55222,23.7262,11.688
TOI-199 b,TOI-199,-34.55037,268.76577,102.27,10.701
TOI-199 c,TOI-199,-34.55037,268.76577,102.27,10.701
TOI-1994 b,TOI-1994,1.53233,276.63257,515.603,10.514
TOI-2000 b,TOI-2000,-10.14464,285.98704,175.713,10.984
TOI-2000 c,TOI-2000,-10.14464,285.98704,175.713,10.984
TOI-201 b,TOI-201,-30.62853,262.84921,113.825,9.07
TOI-2010 b,TOI-2010,16.31045,85.21298,109.19,9.849
TOI-2015 b,TOI-2015,55.23163,42.57577,47.3444,16.11
TOI-2018 b,TOI-2018,57.46841,45.42617,27.9956,10.25
TOI-2019 b,TOI-2019,51.36226,78.67776,198.007,10.263
TOI-2025 b,TOI-2025,26.86877,114.232,335.985,11.599
TOI-2046 b,TOI-2046,11.48322,123.84792,289.668,11.552
TOI-2048 b,TOI-2048,48.17377,82.46119,116.567,11.431
TOI-206 b,TOI-206,-37.18491,272.53757,47.7465,14.938
TOI-2068 b,TOI-2068,56.40846,128.80568,52.9328,13.007
TOI-2076 b,TOI-2076,66.0563,71.10629,41.9091,9.139
TOI-2076 c,TOI-2076,66.0563,71.10629,41.9091,9.139
TOI-2076 d,TOI-2076,66.0563,71.10629,41.9091,9.139
TOI-2081 b,TOI-2081,32.3198,80.49987,62.3446,13.369
TOI-2084 b,TOI-2084,32.76296,104.07604,114.549,15.115
TOI-2088 b,TOI-2088,31.44755,107.50294,126.46,11.638
TOI-2095 b,TOI-2095,25.49556,106.75582,41.9176,13.19
TOI-2095 c,TOI-2095,25.49556,106.75582,41.9176,13.19
TOI-2096 b,TOI-2096,37.96972,135.57433,48.4809,15.92
TOI-2096 c,TOI-2096,37.96972,135.57433,48.4809,15.92
TOI-2107 b,TOI-2107,-24.9202,337.79062,236.705,12.0363
TOI-2109 b,TOI-2109,33.53099,35.51789,262.041,10.217
TOI-2120 b,TOI-2120,3.0066,127.33015,32.1755,15.648
TOI-2128 b,TOI-2128,34.84643,54.70574,36.578,7.22142
TOI-2134 b,TOI-2134,24.73031,65.8713,22.6202,8.933
TOI-2134 c,TOI-2134,24.73031,65.8713,22.6202,8.933
TOI-2136 b,TOI-2136,17.01545,65.83323,33.3631,14.32
TOI-2141 b,TOI-2141,29.2349,39.73243,77.682,9.46
TOI-2145 b,TOI-2145,31.20706,66.03876,224.731,9.07
TOI-2152 A b,TOI-2152,15.22604,125.86056,303.006,11.436
TOI-2154 b,TOI-2154,24.05938,128.17449,296.46,11.068
TOI-2158 b,TOI-2158,14.34304,48.93331,198.473,10.887
TOI-216.01,TOI-216,-36.91434,273.40948,177.945,12.324
TOI-216.02,TOI-216,-36.91434,273.40948,177.945,12.324
TOI-2180 b,TOI-2180,25.01309,85.74578,116.685,9.162
TOI-2184 b,TOI-2184,-25.58787,277.21786,788.317,12.254
TOI-2193 A b,TOI-2193 A,-34.78162,320.93525,337.064,11.976
TOI-2194 b,TOI-2194,-26.77237,9.60421,19.5711,8.42
TOI-2196 b,TOI-2196,-35.17676,323.77267,259.947,12.297
TOI-220 b,TOI-220,-28.86577,271.18492,90.7402,10.466
TOI-2202 b,TOI-2202,-39.12815,290.15667,235.933,13.004
TOI-2202 c,TOI-2202,-39.12815,290.15667,235.933,13.004
TOI-2207 b,TOI-2207,-35.84922,355.48042,373.345,11.316
TOI-2236 b,TOI-2236,-30.12306,302.48808,355.59,11.6
TOI-2257 b,TOI-2257,39.45894,122.41166,57.7911,15.211
TOI-2260 b,TOI-2260,42.88825,75.95588,101.251,10.474
TOI-2266 b,TOI-2266,44.52161,51.67711,51.6004,16.54
TOI-2285 b,TOI-2285,2.12357,103.28849,42.409,13.403
TOI-2337 b,TOI-2337,19.85964,92.06189,536.046,12.524
TOI-2338 b,TOI-2338,-31.85846,238.66016,313.996,12.483
TOI-2364 b,TOI-2364,-14.49271,211.15305,219.614,12.234
TOI-2368 b,TOI-2368,-1.6055,268.75991,210.915,12.486
TOI-237 b,TOI-237,-72.59431,20.77828,38.0749,16.37
TOI-2373 b,TOI-2373,-43.82781,210.47952,508.686,13.251
TOI-2374 b,TOI-2374,-41.56363,26.64778,134.655,12.095
TOI-2379 b,TOI-2379,-61.8566,321.8912,211.247,15.548
TOI-238 b,TOI-238,-66.67115,49.35353,80.5407,10.748
TOI-238 c,TOI-238,-66.67115,49.35353,80.5407,10.748
TOI-2384 b,TOI-2384,-49.35142,288.06468,191.51,15.103
TOI-2411 b,TOI-2411,-70.05717,146.91654,59.5362,11.272
TOI-2416 b,TOI-2416,-45.0649,273.97516,557.733,13.019
TOI-2421 b,TOI-2421,-70.83548,243.46674,327.927,11.419
TOI-2427 b,TOI-2427,-55.51629,229.60791,28.5147,10.295
TOI-244 b,TOI-244,-80.21632,313.7951,22.0337,12.861
TOI-2443 b,TOI-2443,-51.35161,170.21596,23.9258,9.51
TOI-2445 b,TOI-2445,-50.0642,175.0829,48.582,15.692
TOI-2447 b,TOI-2447,-39.77864,233.18657,148.987,10.507
TOI-2459 b,TOI-2459,-32.18328,244.24741,36.6113,10.772
TOI-2497 b,TOI-2497,-5.68168,196.46252,285.289,9.547
TOI-2498 b,TOI-2498,-1.38131,199.53738,275.265,11.196
TOI-251 b,TOI-251,-70.48442,356.73353,99.523,9.887
TOI-2524 b,TOI-2524,47.67505,251.12166,438.842,12.8
TOI-2525 b,TOI-2525,-31.18031,269.36675,395.398,14.216
TOI-2525 c,TOI-2525,-31.18031,269.36675,395.398,14.216
TOI-2529 b,TOI-2529,-12.12178,266.05552,296.271,11.529
TOI-2545 b,TOI-2545,26.90832,232.51709,107.118,9.521
TOI-2567 b,TOI-2567,22.50726,97.32585,504.775,12.3
TOI-257 b,TOI-257,-54.676,264.52903,76.9028,7.57
TOI-2570 b,TOI-2570,2.20726,177.65593,361.857,12.569
TOI-2583 A b,TOI-2583 A,26.06047,72.65358,566.189,12.586
TOI-2587 A b,TOI-2587 A,11.11156,219.94384,373.675,11.544
TOI-2589 b,TOI-2589,-12.6327,248.51284,200.273,11.415
TOI-260 b,TOI-260,-71.21935,97.4431,20.1852,9.9
TOI-261.01,TOI-261,-86.56158,161.59825,114.495,9.56
TOI-262 b,TOI-262,-72.38806,230.54546,43.932,8.91
TOI-2641 b,TOI-2641,17.329,286.38094,344.045,11.693
TOI-2669 b,TOI-2669,20.62174,240.91689,393.443,10.916
TOI-269 b,TOI-269,-37.32334,261.96005,57.0225,14.37
TOI-270 b,TOI-270,-42.01396,259.77379,22.4793,12.603
TOI-270 c,TOI-270,-42.01396,259.77379,22.4793,12.603
TOI-270 d,TOI-270,-42.01396,259.77379,22.4793,12.603
TOI-277 b,TOI-277,-81.61466,166.84171,64.6692,13.632
TOI-2796 b,TOI-2796,-16.15719,203.33391,350.343,12.475
TOI-2803 A b,TOI-2803 A,-18.65813,230.37429,494.818,12.537
TOI-2818 b,TOI-2818,-3.39354,251.03691,312.674,11.937
TOI-2842 b,TOI-2842,-0.2947,224.75062,460.995,12.59
TOI-286 b,TOI-286,-29.15925,269.63462,59.2293,9.866
TOI-286 c,TOI-286,-29.15925,269.63462,59.2293,9.866
TOI-3023 b,TOI-3023,-11.26587,294.71566,389.916,12.252
TOI-3071 b,TOI-3071,4.73323,292.23657,485.219,12.383
TOI-3082 b,TOI-3082,43.55866,306.90565,113.048,12.934
TOI-3235 b,TOI-3235,15.61315,313.40462,72.811,15.16
TOI-3261 b,TOI-3261,-40.1114,290.69769,300.141,13.261
TOI-329 b,TOI-329,-66.94072,58.42745,284.388,11.262
TOI-332 b,TOI-332,-63.41106,344.54521,222.852,12.349
TOI-3321 b,TOI-3321,-17.62183,327.99997,285.895,11.076
TOI-3331 A b,TOI-3331 A,-6.21906,357.6251,217.193,11.635
TOI-3353.01,TOI-3353,-25.3491,287.23667,78.7577,9.327
TOI-3362 b,TOI-3362,0.43802,283.77169,366.987,10.86
TOI-3364 b,TOI-3364,2.27829,273.78291,277.899,11.875
TOI-3568 b,TOI-3568,-11.99004,82.69471,197.906,12.879
TOI-3629 b,TOI-3629,-22.44783,112.0229,130.091,14.639
TOI-3688 A b,TOI-3688 A,-4.93371,137.83209,396.378,12.241
TOI-3693 b,TOI-3693,-11.52915,124.71484,176.436,11.948
TOI-3714 b,TOI-3714,-5.02267,163.30436,112.71,15.7
TOI-3757 b,TOI-3757,15.59205,158.55829,181.139,14.812
TOI-3785 b,TOI-3785,36.58395,152.77829,79.7634,14.595
TOI-3807 b,TOI-3807,37.87064,144.33075,421.745,11.856
TOI-3819 b,TOI-3819,28.44257,192.47122,558.141,12.542
TOI-3884 b,TOI-3884,71.95418,264.84462,43.1448,15.744
TOI-3894 b,TOI-3894,63.58505,111.31379,417.365,11.992
TOI-3912 b,TOI-3912,69.11667,29.66627,465.992,12.507
TOI-3919 b,TOI-3919,71.22464,81.96373,604.591,12.858
TOI-3976 A b,TOI-3976 A,59.50499,75.44299,516.087,12.403
TOI-3984 A b,TOI-3984 A,60.17839,60.26767,108.883,15.694
TOI-4010 b,TOI-4010,3.37092,125.91346,177.504,12.291
TOI-4010 c,TOI-4010,3.37092,125.91346,177.504,12.291
TOI-4010 d,TOI-4010,3.37092,125.91346,177.504,12.291
TOI-4010 e,TOI-4010,3.37092,125.91346,177.504,12.291
TOI-406.01,TOI-406,-56.80726,249.56265,31.0597,13.773
TOI-4087 b,TOI-4087,33.09145,119.58614,301.676,12.107
TOI-411 b,HD 22946,-52.70009,248.83207,62.7792,8.270001
TOI-411 c,HD 22946,-52.70009,248.83207,62.7792,8.270001
TOI-4127 b,TOI-4127,26.52673,142.64659,319.632,11.441
TOI-4137 b,TOI-4137,17.58668,141.49962,334.993,11.31
TOI-4145 A b,TOI-4145 A,18.35224,127.50137,205.387,12.084
TOI-4153 b,TOI-4153,20.86147,117.87387,423.84,11.601
TOI-4184 b,TOI-4184,-36.04411,296.2183,69.3649,17.12
TOI-4201 b,TOI-4201,-16.96484,219.66063,189.011,15.163
TOI-421 b,TOI-421,-24.93742,216.79355,74.7969,9.931
TOI-421 c,TOI-421,-24.93742,216.79355,74.7969,9.931
TOI-4308 b,TOI-4308,-50.30085,356.41218,108.932,11.251
TOI-431 b,TOI-431,-28.13706,230.32938,32.5686,9.12
TOI-431 c,TOI-431,-28.13706,230.32938,32.5686,9.12
TOI-431 d,TOI-431,-28.13706,230.32938,32.5686,9.12
TOI-4329 b,TOI-4329,12.8265,109.78506,717.128,12.724
TOI-4336 A b,TOI-4336 A,21.419,313.74668,22.5455,13.6
TOI-4342 b,TOI-4342,-34.67202,313.85994,61.5204,12.669
TOI-4342 c,TOI-4342,-34.67202,313.85994,61.5204,12.669
TOI-4377 b,TOI-4377,-20.20372,299.05893,455.82,11.707
TOI-4379 b,TOI-4379,8.05953,349.99603,645.158,12.661
TOI-4406 b,TOI-4406,-59.97416,297.27124,261.834,10.937
TOI-4438 b,TOI-4438,24.9965,61.79465,30.0346,13.69
TOI-444 b,TOI-444,-44.58147,224.79281,57.3973,9.86
TOI-4443.01,TOI-4443,17.06692,49.26887,56.0739,8.493
TOI-4463 A b,TOI-4463 A,11.4139,48.27767,173.117,11.036
TOI-4479 b,TOI-4479,-14.66339,71.14123,80.6532,15.18
TOI-4495.01,TOI-4495,13.36589,67.94152,132.214,9.531
TOI-451 b,TOI-451,-46.92998,240.54807,123.739,10.939
TOI-451 c,TOI-451,-46.92998,240.54807,123.739,10.939
TOI-451 d,TOI-451,-46.92998,240.54807,123.739,10.939
TOI-4515 b,TOI-4515,-40.69577,133.1677,193.499,11.938
TOI-4527.01,TOI-4527,-56.779,135.00951,18.1037,10.917
TOI-4551 b,TOI-4551,36.50272,294.10016,215.986,9.973
TOI-4559 b,TOI-4559,30.27776,321.13626,31.6354,13.115
TOI-4562 b,TOI-4562,-20.18336,274.95941,339.605,12.14
TOI-4582 b,TOI-4582,34.47031,99.78527,383.846,11.27
TOI-4600 b,TOI-4600,34.73235,94.51584,216.056,12.577
TOI-4600 c,TOI-4600,34.73235,94.51584,216.056,12.577
TOI-4602.01,TOI-4602,-15.91074,164.03214,63.0637,8.32
TOI-4603 b,TOI-4603,-5.98612,185.2858,225.643,9.24
TOI-4633 c,TOI-4633,35.78709,92.13749,95.2016,9.017
TOI-4641 b,TOI-4641,-30.24022,154.15204,86.3501,7.51
TOI-470 b,TOI-470,-18.48101,232.20234,130.46,11.171
TOI-4791 b,TOI-4791,-3.40997,233.49822,328.802,11.541
TOI-480 b,TOI-480,-19.95958,221.48641,54.5306,7.28
TOI-481 b,TOI-481,-18.67478,268.60754,179.366,9.972
TOI-4860 b,TOI-4860,48.69912,289.14624,80.1423,16.47
TOI-500 b,TOI-500,-17.33308,258.09657,47.3924,10.54
TOI-500 c,TOI-500,-17.33308,258.09657,47.3924,10.54
TOI-500 d,TOI-500,-17.33308,258.09657,47.3924,10.54
TOI-500 e,TOI-500,-17.33308,258.09657,47.3924,10.54
TOI-5076 b,TOI-5076,-32.53764,166.7229,82.857,10.9
TOI-5082.01,TOI-5082,13.23692,193.98992,43.1406,8.25
TOI-5126 b,TOI-5126,51.28228,216.66589,160.414,10.141
TOI-5126 c,TOI-5126,51.28228,216.66589,160.414,10.141
TOI-5153 b,TOI-5153,-18.651,226.33264,390.484,11.932
TOI-5174 b,TOI-5174,55.70341,268.17465,197.243,11.583
TOI-519 b,TOI-519,9.03821,240.59869,115.557,17.35
TOI-5205 b,TOI-5205,-13.20303,69.534,86.4493,15.899
TOI-5218 b,TOI-5218,22.68433,103.40597,377.483,16.044
TOI-5232 b,TOI-5232,6.82064,69.24911,609.388,12.246
TOI-5238 b,TOI-5238,44.57666,108.04149,290.646,12.214
TOI-5293 A b,TOI-5293 A,-60.07625,87.00512,162.229,16.19
TOI-530 b,TOI-530,6.3173,201.66944,148.762,15.403
TOI-5301 b,TOI-5301,-49.79317,123.13008,629.161,11.738
TOI-532 b,TOI-532,-10.06986,194.28568,135.047,14.413
TOI-5344 b,TOI-5344,-21.53476,173.63114,138.367,15.402
TOI-5388.01,TOI-5388,54.51058,188.93782,18.5226,12.728
TOI-5398 b,TOI-5398,62.2333,185.82097,130.855,10.059
TOI-5398 c,TOI-5398,62.2333,185.82097,130.855,10.059
TOI-540 b,TOI-540,-37.23123,254.10791,14.0022,14.823
TOI-544 b,TOI-544,-18.38577,203.53877,41.1166,10.777
TOI-544 c,TOI-544,-18.38577,203.53877,41.1166,10.777
TOI-5542 b,TOI-5542,-33.08256,335.72494,348.849,12.42
TOI-558 b,TOI-558,-52.87029,277.39489,402.63,11.233
TOI-559 b,TOI-559,-60.18401,228.91531,233.266,11.091
TOI-561 b,TOI-561,42.72934,230.84909,85.799,10.252
TOI-561 c,TOI-561,42.72934,230.84909,85.799,10.252
TOI-561 d,TOI-561,42.72934,230.84909,85.799,10.252
TOI-561 e,TOI-561,42.72934,230.84909,85.799,10.252
TOI-5616 b,TOI-5616,67.57906,136.79772,390.415,16.74
TOI-5634 A b,TOI-5634 A,73.13399,230.64623,306.144,16.854
TOI-564 b,TOI-564,15.55381,240.62906,199.581,11.097
TOI-5678 b,TOI-5678,-59.62729,234.94387,165.393,11.438
TOI-5704 b,TOI-5704,64.37164,162.7089,89.637,11.529
TOI-5720 b,TOI-5720,69.71294,213.07331,35.8256,13.847
TOI-5799 b,TOI-5799,-8.60952,55.92403,27.8123,13.29
TOI-5803 b,TOI-5803,-34.67876,63.19043,84.0126,10.655
TOI-6008 b,TOI-6008,4.62339,87.78023,23.1008,15.97
TOI-6029 b,TOI-6029,-0.93772,120.82367,603.119,12.858
TOI-6034 b,TOI-6034,13.64333,104.86527,117.992,15.189
TOI-6086 b,TOI-6086,27.45161,54.81625,31.4566,14.981
TOI-615 b,TOI-615,2.71409,261.99981,360.408,10.825
TOI-620 b,TOI-620,27.07122,244.78968,33.0231,12.262
TOI-622 b,TOI-622,-5.54922,263.18581,123.297,8.995
TOI-6255 b,TOI-6255,-13.18873,91.25241,20.3167,12.747
TOI-628 b,TOI-628,-2.39199,209.71654,178.68,10.112
TOI-640 b,TOI-640,-18.12489,245.47664,341.997,10.51
TOI-654.01,TOI-654,47.48243,258.94613,57.7553,14.54
TOI-663 b,TOI-663,42.25433,256.57213,64.2308,13.667
TOI-663 c,TOI-663,42.25433,256.57213,64.2308,13.667
TOI-663 d,TOI-663,42.25433,256.57213,64.2308,13.667
TOI-669 b,TOI-669,43.94724,252.33673,142.867,10.606
TOI-672 b,TOI-672,19.60977,282.7301,66.9071,13.576
TOI-674 b,TOI-674,20.70965,279.02972,46.0851,14.203
TOI-677 b,TOI-677,1.25835,274.33495,141.812,9.822
TOI-700 b,TOI-700,-26.88106,275.46822,31.1265,13.151
TOI-700 c,TOI-700,-26.88106,275.46822,31.1265,13.151
TOI-700 d,TOI-700,-26.88106,275.46822,31.1265,13.151
TOI-700 e,TOI-700,-26.88106,275.46822,31.1265,13.151
TOI-712 b,TOI-712,-28.60732,275.57855,58.6212,10.838
TOI-712 c,TOI-712,-28.60732,275.57855,58.6212,10.838
TOI-712 d,TOI-712,-28.60732,275.57855,58.6212,10.838
TOI-715 b,TOI-715,-22.91722,285.3953,42.4048,16.683
TOI-733 b,TOI-733,15.24205,277.34362,75.2092,9.44
TOI-757 b,TOI-757,27.14923,298.48507,60.3418,9.743
TOI-762 A b,TOI-762 A,11.27684,284.96094,98.4458,16
TOI-763 b,TOI-763,23.09689,304.27626,95.1274,10.265
TOI-763 c,TOI-763,23.09689,304.27626,95.1274,10.265
TOI-771 b,TOI-771,-11.9871,294.66043,25.2788,14.888
TOI-776 b,TOI-776,23.94395,290.576,27.1701,11.536
TOI-776 c,TOI-776,23.94395,290.576,27.1701,11.536
TOI-778 b,TOI-778,47.13485,312.13301,161.743,9.109
TOI-782 b,TOI-782,43.15288,291.30742,52.5122,14.83
TOI-784 b,HD 307842,-4.55163,288.70144,64.5997,9.412
TOI-813 b,TOI-813,-38.01792,270.68093,263.145,10.358
TOI-815 b,TOI-815,11.36084,276.65818,59.7117,10.217
TOI-815 c,TOI-815,11.36084,276.65818,59.7117,10.217
TOI-824 b,TOI-824,1.77774,318.14918,63.9262,11.314
TOI-833 b,TOI-833,-7.18105,282.94348,41.7148,11.724
TOI-836 b,TOI-836,29.77712,336.931,27.5024,9.92
TOI-836 c,TOI-836,29.77712,336.931,27.5024,9.92
TOI-837 b,TOI-837,-5.79499,288.26426,142.488,10.635
TOI-849 b,TOI-849,-75.86016,225.97455,225.734,11.981
TOI-858 B b,TOI-858 B,-46.1432,264.98368,250.489,11.183
TOI-871 b,TOI-871,-38.2142,257.52868,68.0473,10.569
TOI-880.02,TOI-880,-13.93193,221.71652,60.6679,10.104
TOI-892 b,TOI-892,-19.34353,215.92197,340.543,11.43
TOI-904 b,TOI-904,-28.52495,295.32399,46.0891,12.588
TOI-904 c,TOI-904,-28.52495,295.32399,46.0891,12.588
TOI-905 b,TOI-905,-11.44948,313.65698,158.649,11.08
TOI-907.01,TOI-907,-15.20447,329.19937,312.529,10.394
TOI-908 b,TOI-908,-33.63672,296.14549,175.748,11.316
TOI-913 b,TOI-913,-20.11723,309.4349,65.1769,10.452
TOI-942 b,TOI-942,-31.77457,220.9805,152.601,11.982
TOI-942 c,TOI-942,-31.77457,220.9805,152.601,11.982
TOI-954 b,TOI-954,-46.1886,221.97775,238.768,10.343
TOI-969 b,TOI-969,11.87747,216.69969,77.2554,11.646
TOI-969 c,TOI-969,11.87747,216.69969,77.2554,11.646
TYC 0434-04538-1 b,TYC 0434-04538-1,11.1881,29.48523,613.422,10.247
TYC 1422-614-1 b,TYC 1422-614-1,53.92308,216.62648,672.41,10.193
TYC 1422-614-1 c,TYC 1422-614-1,53.92308,216.62648,672.41,10.193
TYC 2187-512-1 b,TYC 2187-512-1,-18.8565,72.54584,15.4744,10.58
TYC 3318-01333-1 b,TYC 3318-01333-1,-7.80756,143.57787,490.61,9.901
TYC 3667-1280-1 b,TYC 3667-1280-1,-4.4456,122.94668,477.516,9.856
TYC 4282-00605-1 b,TYC 4282-00605-1,2.34353,109.87526,464.128,10.465
TYC 8998-760-1 b,TYC 8998-760-1,-2.30153,306.49947,94.6177,11.124
TYC 8998-760-1 c,TYC 8998-760-1,-2.30153,306.49947,94.6177,11.124
Teegarden's Star b,Teegarden's Star,-37.03132,160.29013,3.83078,15.13
Teegarden's Star c,Teegarden's Star,-37.03132,160.29013,3.83078,15.13
Teegarden's Star d,Teegarden's Star,-37.03132,160.29013,3.83078,15.13
TrES-1 b,TrES-1,13.44081,67.46434,159.658,11.424
TrES-2 b,TrES-2,17.8079,79.84865,215.32,11.254
TrES-3 b,TrES-3,27.28979,63.34033,231.337,12.362
TrES-4 b,TrES-4,26.9935,63.03882,515.98,11.932
TrES-5 b,TrES-5,12.74223,94.11916,360.313,13.677
UCAC3 113-933 b,UCAC3 113-933,-80.66367,345.4623,52.5829,12.501
UCAC4 328-061594 b,UCAC4 328-061594,25.49296,262.35993,39.9089,15.689
USco1556 b,USco1556 A,20.91629,347.10445,140.635,15.36
USco1621 b,USco1621 A,17.01404,351.4365,137.901,15.543
V0391 Peg b,V0391 Peg,-23.02991,82.4858,1195.98,14.769
V1298 Tau b,V1298 Tau,-23.37696,172.89486,108.199,10.115
V1298 Tau c,V1298 Tau,-23.37696,172.89486,108.199,10.115
V1298 Tau d,V1298 Tau,-23.37696,172.89486,108.199,10.115
V1298 Tau e,V1298 Tau,-23.37696,172.89486,108.199,10.115
V830 Tau b,V830 Tau,-15.64797,173.98885,130.111,12.23
WASP-1 b,WASP-1,-30.42933,115.36606,393.072,11.308
WASP-10 b,WASP-10,-27.14412,100.112,140.998,12.413
WASP-100 b,WASP-100,-38.85259,275.10711,364.411,10.798
WASP-101 b,WASP-101,-14.23405,232.32233,201.224,10.336
WASP-103 b,WASP-103,33.0215,23.40997,375.647,12.402
WASP-104 b,WASP-104,53.63984,239.72025,185.932,11.779
WASP-105 b,WASP-105,-64.9435,285.86339,169.272,12.049
WASP-106 b,WASP-106,48.89142,260.53098,352.181,11.21
WASP-107 b,WASP-107,52.47382,295.69143,64.7414,11.592
WASP-107 c,WASP-107,52.47382,295.69143,64.7414,11.592
WASP-11 b,WASP-11,-23.46286,155.01832,124.73,11.567
WASP-110 b,WASP-110,-34.54977,356.35634,274.96,12.762
WASP-113 b,WASP-113,58.02919,79.82831,435.156,11.761
WASP-114 b,WASP-114,-32.27271,67.32589,523.337,12.685
WASP-117 b,WASP-117,-60.52943,271.16031,157.963,10.139
WASP-118 b,WASP-118,-59.47876,136.18028,376.658,11.009
WASP-119 b,WASP-119,-43.3667,279.71955,302.448,12.314
WASP-12 b,WASP-12,8.93638,184.08312,427.246,11.569
